scheduler,job_name,n_seed,time_s,cpu_run_util_mean,mem_run_util_mean,cpu_req_util_mean,mem_req_util_mean,running_p1_mean,unsched_p1_mean,deletions_cum_p1_mean,util_eff_run_mean,util_eff_req_mean,running_total_mean,deletions_cum_total_mean
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=8s,3,42.0045,0.8677,0.7527,0.8677,0.7527,111.0,0.0,4.0,0.8677,0.8677,111.0,4.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=8s,3,42.0047,0.8689,0.9275,0.8953,1.0044,116.0,6.0,6.0,0.9275,1.0044,116.0,6.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=8s,3,43.0043,0.9686,0.7943,1.1154,0.9029,111.0,12.0,28.0,0.9686,1.1154,111.0,28.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=8s,3,43.0046,0.8677,0.7527,0.8677,0.7527,111.0,0.0,4.0,0.8677,0.8677,111.0,4.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=8s,3,43.0049,0.8689,0.9275,0.8953,1.0044,116.0,6.0,6.0,0.9275,1.0044,116.0,6.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=8s,3,44.0044,0.9686,0.7943,1.1082,0.8511,111.0,10.0,28.0,0.9686,1.1082,111.0,28.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=8s,3,44.0047,0.8677,0.7527,0.8677,0.7527,111.0,0.0,4.0,0.8677,0.8677,111.0,4.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=8s,3,44.0049,0.8668,0.9316,0.8788,0.9787,116.0,3.0,7.0,0.9316,0.9787,116.0,7.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=8s,3,45.0045,0.9686,0.7943,1.1082,0.8511,111.0,10.0,28.0,0.9686,1.1082,111.0,28.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=8s,3,45.0048,0.8551,0.7401,0.8551,0.7401,108.0,0.0,7.0,0.8551,0.8551,108.0,7.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=8s,3,45.005,0.8363,0.9019,0.8418,0.9236,111.0,1.0,12.0,0.9019,0.9236,111.0,12.0
