util,nodes,pods,pods_per_node,priorities,timeout_s,config_dir,n_seeds,n_seeds_not_all_running,n_default_all_running,default_all_running_rate,n_solver_called,solver_called_rate,n_solver_failed,solver_failed_rate,n_default_optimal,default_optimal_rate,n_solver_optimal,solver_optimal_rate,n_solver_feasible,solver_feasible_rate,n_solver_improve,solver_improve_rate,n_other,other_rate,solver_duration_ms_sum,solver_duration_ms_mean,cpu_delta_sum,mem_delta_sum,cpu_delta_mean,mem_delta_mean,default_all_running_rate_std,solver_called_rate_std,solver_failed_rate_std,default_optimal_rate_std,solver_optimal_rate_std,solver_feasible_rate_std,other_rate_std,solver_duration_ms_mean_std,cpu_delta_mean_std,mem_delta_mean_std
90.0,64,256,4,4,10,nodes64_pods256_prio4_util090_timeout10,100,100,0,0.0000,0,0.0000,100,1.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.0,,-2.418,-2.739,-0.0242,-0.0274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.01612788538118643,0.017286589068296894
90.0,64,256,4,4,20,nodes64_pods256_prio4_util090_timeout20,100,100,0,0.0000,30,0.3000,70,0.7000,0,0.0000,30,0.3000,0,0.0000,30,0.3000,0,0.0000,530703.0,17690.1,-0.667,-0.944,-0.0067,-0.0094,0.0,0.4605661864718382,0.4605661864718382,0.0,0.4605661864718382,0.0,0.0,2425.367677067854,0.02914126339614042,0.030513888210737333
90.0,64,512,8,1,1,nodes64_pods512_prio1_util090_timeout01,100,78,22,0.2200,0,0.0000,78,0.7800,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.0,,-0.046,-0.032,-0.0006,-0.0004,0.4163331998932266,0.0,0.4163331998932266,0.0,0.0,0.0,0.0,,0.0032451198022264986,0.0029517148765794993
90.0,64,512,8,1,10,nodes64_pods512_prio1_util090_timeout10,100,75,25,0.2500,0,0.0000,75,0.7500,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.0,,0.016,0.014,0.0002,0.0002,0.4351941398892446,0.0,0.4351941398892446,0.0,0.0,0.0,0.0,,0.0029422060730983123,0.0028125843330699695
90.0,64,512,8,1,20,nodes64_pods512_prio1_util090_timeout20,100,79,21,0.2100,6,0.0600,73,0.7300,3,0.0300,3,0.0300,0,0.0000,3,0.0300,0,0.0000,116560.0,19426.6667,0.022,0.01,0.0003,0.0001,0.40936018074033237,0.238683256575942,0.4461960433384737,0.1714466079977653,0.17144660799776532,0.0,0.0,1400.3449098942256,0.003822795020094659,0.0032595700857297885
90.0,64,512,8,2,1,nodes64_pods512_prio2_util090_timeout01,100,76,24,0.2400,0,0.0000,76,0.7600,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.0,,-0.199,-0.177,-0.0026,-0.0023,0.42923469599092784,0.0,0.42923469599092784,0.0,0.0,0.0,0.0,,0.004163226650129789,0.004027863479628666
90.0,64,512,8,2,10,nodes64_pods512_prio2_util090_timeout10,100,80,20,0.2000,0,0.0000,80,0.8000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.0,,-0.216,-0.183,-0.0027,-0.0023,0.4020151261036849,0.0,0.40201512610368484,0.0,0.0,0.0,0.0,,0.004156434694192686,0.003927165209445423
90.0,64,512,8,2,20,nodes64_pods512_prio2_util090_timeout20,100,73,27,0.2700,0,0.0000,73,0.7300,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.0,,-0.173,-0.153,-0.0024,-0.0021,0.4461960433384737,0.0,0.4461960433384737,0.0,0.0,0.0,0.0,,0.0039317328993823146,0.003887888542789878
90.0,64,512,8,4,1,nodes64_pods512_prio4_util090_timeout01,100,77,23,0.2300,0,0.0000,77,0.7700,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.0,,-0.282,-0.249,-0.0037,-0.0032,0.42295258468165076,0.0,0.42295258468165076,0.0,0.0,0.0,0.0,,0.005040912588667775,0.004855534291962505
90.0,64,512,8,4,10,nodes64_pods512_prio4_util090_timeout10,100,79,21,0.2100,0,0.0000,79,0.7900,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.0,,-0.296,-0.276,-0.0037,-0.0035,0.40936018074033237,0.0,0.40936018074033237,0.0,0.0,0.0,0.0,,0.004960015390873509,0.0047713714034628004
90.0,64,512,8,4,20,nodes64_pods512_prio4_util090_timeout20,100,77,23,0.2300,2,0.0200,75,0.7500,1,0.0100,1,0.0100,0,0.0000,1,0.0100,0,0.0000,40646.0,20323.0,-0.291,-0.262,-0.0038,-0.0034,0.4229525846816507,0.14070529413628965,0.4351941398892446,0.09999999999999999,0.09999999999999999,0.0,0.0,476.589970519733,0.0053203269008768785,0.005097108933554347
95.0,4,16,4,1,1,nodes4_pods16_prio1_util095_timeout01,100,98,2,0.0200,98,0.9800,12,0.1200,1,0.0100,58,0.5800,27,0.2700,85,0.8500,0,0.0000,122781.0,1252.8673,8.38,8.049,0.0855,0.0821,0.14070529413628965,0.0,0.3265986323710904,0.09999999999999999,0.49604496374885826,0.4461960433384737,0.0,232.88077732728135,0.07518091511744229,0.06697970730621958
95.0,4,16,4,1,10,nodes4_pods16_prio1_util095_timeout10,100,98,2,0.0200,98,0.9800,9,0.0900,4,0.0400,68,0.6800,17,0.1700,85,0.8500,0,0.0000,258999.0,2642.8469,8.563,7.904,0.0874,0.0807,0.14070529413628965,0.0,0.2876234912646614,0.1969463855669324,0.4688261722621507,0.3775251680686369,0.0,2108.3479013763254,0.07391755163221718,0.06806108566783865
95.0,4,16,4,1,20,nodes4_pods16_prio1_util095_timeout20,100,98,2,0.0200,98,0.9800,7,0.0700,6,0.0600,71,0.7100,14,0.1400,85,0.8500,0,0.0000,358665.0,3659.8469,8.385,7.971,0.0856,0.0813,0.14070529413628965,0.0,0.25643239997624284,0.23868325657594203,0.4560480215720686,0.348735088019777,0.0,4063.8722921935646,0.07497643153073573,0.06770142818965177
95.0,4,16,4,2,1,nodes4_pods16_prio2_util095_timeout01,100,98,2,0.0200,98,0.9800,5,0.0500,34,0.3400,55,0.5500,4,0.0400,59,0.5900,0,-0.0000,90038.0,918.7551,4.13,4.232,0.0421,0.0432,0.14070529413628965,0.0,0.2190429135575903,0.4760952285695233,0.5,0.19694638556693236,0.0,187.15190705388767,0.057243736433122014,0.058431623082516086
95.0,4,16,4,2,10,nodes4_pods16_prio2_util095_timeout10,100,98,2,0.0200,98,0.9800,2,0.0200,38,0.3800,57,0.5700,1,0.0100,58,0.5800,0,0.0000,101214.0,1032.7959,4.211,4.217,0.043,0.043,0.14070529413628965,0.0,0.14070529413628965,0.48783173121456336,0.497569851956243,0.09999999999999999,0.0,727.6372858622508,0.056361764856732624,0.05722868830027248
95.0,4,16,4,2,20,nodes4_pods16_prio2_util095_timeout20,100,98,2,0.0200,98,0.9800,2,0.0200,38,0.3800,58,0.5800,0,0.0000,58,0.5800,0,0.0000,109371.0,1116.0306,4.294,4.184,0.0438,0.0427,0.14070529413628965,0.0,0.14070529413628965,0.48783173121456336,0.49604496374885826,0.0,0.0,1021.4800203836196,0.054803744875198866,0.05734115813041648
95.0,4,16,4,4,1,nodes4_pods16_prio4_util095_timeout01,100,98,2,0.0200,98,0.9800,2,0.0200,57,0.5700,38,0.3800,1,0.0100,39,0.3900,0,0.0000,85688.0,874.3673,2.146,2.38,0.0219,0.0243,0.14070529413628965,0.0,0.14070529413628965,0.4975698519562429,0.48783173121456336,0.09999999999999999,0.0,119.84245566792083,0.043435813480345316,0.047704416359559264
95.0,4,16,4,4,10,nodes4_pods16_prio4_util095_timeout10,100,98,2,0.0200,98,0.9800,2,0.0200,57,0.5700,39,0.3900,0,0.0000,39,0.3900,0,0.0000,85381.0,871.2347,2.329,2.345,0.0238,0.0239,0.14070529413628965,0.0,0.14070529413628965,0.4975698519562429,0.4902071300001973,0.0,0.0,108.20292133758588,0.040635873902790214,0.04632944555866383
95.0,4,16,4,4,20,nodes4_pods16_prio4_util095_timeout20,100,98,2,0.0200,98,0.9800,2,0.0200,58,0.5800,38,0.3800,0,0.0000,38,0.3800,0,0.0000,86498.0,882.6327,2.152,2.269,0.022,0.0232,0.14070529413628965,0.0,0.14070529413628965,0.4960449637488583,0.48783173121456336,0.0,0.0,159.23919554246817,0.04047881420356507,0.043163642595113384
95.0,4,32,8,1,1,nodes4_pods32_prio1_util095_timeout01,100,85,15,0.1500,85,0.8500,4,0.0400,1,0.0100,80,0.8000,0,0.0000,80,0.8000,0,0.0000,77891.0,961.6173,3.62,4.015,0.0426,0.0472,0.3588702812826367,0.0,0.19694638556693236,0.09999999999999999,0.40201512610368484,0.0,0.0,181.60503626697928,0.024230684068349544,0.026925667988717684
95.0,4,32,8,1,10,nodes4_pods32_prio1_util095_timeout10,100,84,16,0.1600,84,0.8400,3,0.0300,0,0.0000,81,0.8100,0,0.0000,81,0.8100,0,0.0000,74293.0,917.1975,3.62,4.015,0.0431,0.0478,0.3684529491774706,0.0,0.1714466079977653,0.0,0.3942772444036625,0.0,0.0,141.1859075610139,0.02391834454904278,0.026580534485594432
95.0,4,32,8,1,20,nodes4_pods32_prio1_util095_timeout20,100,85,15,0.1500,85,0.8500,5,0.0500,1,0.0100,79,0.7900,0,0.0000,79,0.7900,0,0.0000,76812.0,960.15,3.62,4.015,0.0426,0.0472,0.3588702812826367,0.0,0.2190429135575903,0.09999999999999999,0.40936018074033237,0.0,0.0,146.51453463994451,0.024230684068349544,0.026925667988717684
95.0,4,32,8,2,1,nodes4_pods32_prio2_util095_timeout01,100,84,16,0.1600,84,0.8400,3,0.0300,6,0.0600,75,0.7500,0,0.0000,75,0.7500,0,0.0000,73494.0,896.2683,3.197,3.157,0.0381,0.0376,0.3684529491774707,0.0,0.1714466079977653,0.23868325657594203,0.4351941398892446,0.0,0.0,122.59599904660129,0.025037490535208016,0.022717334994161346
95.0,4,32,8,2,10,nodes4_pods32_prio2_util095_timeout10,100,84,16,0.1600,84,0.8400,3,0.0300,7,0.0700,74,0.7400,0,0.0000,74,0.7400,0,0.0000,73126.0,902.7901,3.204,3.162,0.0381,0.0376,0.3684529491774707,0.0,0.1714466079977653,0.2564323999762428,0.44084400227680803,0.0,0.0,158.990622054367,0.02485967502484277,0.022717035090536068
95.0,4,32,8,2,20,nodes4_pods32_prio2_util095_timeout20,100,83,17,0.1700,83,0.8300,2,0.0200,6,0.0600,75,0.7500,0,0.0000,75,0.7500,0,0.0000,72903.0,900.037,3.197,3.157,0.0385,0.038,0.3775251680686369,0.0,0.14070529413628968,0.23868325657594203,0.4351941398892446,0.0,0.0,136.54435583762188,0.024832296754272877,0.022470818899800307
95.0,4,32,8,4,1,nodes4_pods32_prio4_util095_timeout01,100,84,16,0.1600,84,0.8400,6,0.0600,28,0.2800,50,0.5000,0,0.0000,50,0.5000,0,0.0000,80803.0,985.4024,1.824,2.007,0.0217,0.0239,0.3684529491774707,0.0,0.238683256575942,0.4512608598542129,0.502518907629606,0.0,0.0,97.11948346264921,0.026682231544729148,0.027377775639509074
95.0,4,32,8,4,10,nodes4_pods32_prio4_util095_timeout10,100,84,16,0.1600,84,0.8400,5,0.0500,28,0.2800,51,0.5100,0,0.0000,51,0.5100,0,0.0000,85961.0,1048.3049,2.009,2.057,0.0239,0.0245,0.3684529491774707,0.0,0.2190429135575903,0.4512608598542128,0.5024183937956913,0.0,0.0,560.7762628829327,0.026508561169196698,0.02765035307629599
95.0,4,32,8,4,20,nodes4_pods32_prio4_util095_timeout20,100,82,18,0.1800,82,0.8200,3,0.0300,26,0.2600,53,0.5300,0,0.0000,53,0.5300,0,0.0000,83287.0,1028.2346,2.012,2.047,0.0245,0.025,0.38612291966536916,0.0,0.1714466079977653,0.44084400227680803,0.5016135580465918,0.0,0.0,1110.3054340090944,0.024435450427177346,0.026989913581001064
95.0,8,32,4,1,1,nodes8_pods32_prio1_util095_timeout01,100,100,0,0.0000,100,1.0000,2,0.0200,0,0.0000,7,0.0700,91,0.9100,98,0.9800,0,0.0000,174674.0,1746.74,10.951,11.124,0.1095,0.1112,0.0,0.0,0.14070529413628965,0.0,0.2564323999762428,0.2876234912646614,0.0,156.96880086324305,0.049663208136650226,0.05066928222913919
95.0,8,32,4,1,10,nodes8_pods32_prio1_util095_timeout10,100,100,0,0.0000,100,1.0000,0,0.0000,0,0.0000,23,0.2300,77,0.7700,100,1.0000,0,0.0000,892309.0,8923.09,11.722,11.78,0.1172,0.1178,0.0,0.0,0.0,0.0,0.42295258468165076,0.4229525846816507,0.0,3359.514347101949,0.04604863042085361,0.048826015585748936
95.0,8,32,4,1,20,nodes8_pods32_prio1_util095_timeout20,100,100,0,0.0000,100,1.0000,0,0.0000,0,0.0000,39,0.3900,61,0.6100,100,1.0000,0,0.0000,1560290.0,15602.9,11.72,11.781,0.1172,0.1178,0.0,0.0,0.0,0.0,0.4902071300001973,0.4902071300001973,0.0,7673.157221605376,0.04601229523867847,0.048843533943407576
95.0,8,32,4,2,1,nodes8_pods32_prio2_util095_timeout01,100,100,0,0.0000,100,1.0000,3,0.0300,6,0.0600,35,0.3500,56,0.5600,91,0.9100,0,0.0000,144381.0,1443.81,6.275,6.004,0.0628,0.06,0.0,0.0,0.1714466079977653,0.23868325657594203,0.4793724854411022,0.49888765156985887,0.0,353.650934874169,0.046385162857678235,0.04670040338977466
95.0,8,32,4,2,10,nodes8_pods32_prio2_util095_timeout10,100,100,0,0.0000,100,1.0000,0,0.0000,7,0.0700,60,0.6000,33,0.3300,93,0.9300,0,0.0000,445234.0,4452.34,6.656,6.37,0.0666,0.0637,0.0,0.0,0.0,0.2564323999762428,0.49236596391733095,0.4725815626252608,0.0,3899.3680249937215,0.04760789341224325,0.04598407717390176
95.0,8,32,4,2,20,nodes8_pods32_prio2_util095_timeout20,100,100,0,0.0000,100,1.0000,0,0.0000,7,0.0700,72,0.7200,21,0.2100,93,0.9300,0,0.0000,596392.0,5963.92,6.616,6.295,0.0662,0.063,0.0,0.0,0.0,0.2564323999762428,0.4512608598542129,0.40936018074033237,0.0,6570.2856643152945,0.047815453315403954,0.04656815901819003
95.0,8,32,4,4,1,nodes8_pods32_prio4_util095_timeout01,100,100,0,0.0000,100,1.0000,2,0.0200,26,0.2600,60,0.6000,12,0.1200,72,0.7200,0,0.0000,110838.0,1108.38,3.341,3.051,0.0334,0.0305,0.0,0.0,0.14070529413628965,0.4408440022768081,0.49236596391733095,0.32659863237109044,0.0,246.07873339706344,0.03208986592289684,0.03155770568147799
95.0,8,32,4,4,10,nodes8_pods32_prio4_util095_timeout10,100,100,0,0.0000,100,1.0000,1,0.0100,25,0.2500,69,0.6900,5,0.0500,74,0.7400,0,0.0000,167110.0,1671.1,3.269,3.298,0.0327,0.033,0.0,0.0,0.09999999999999999,0.4351941398892446,0.4648231987117317,0.2190429135575903,0.0,2061.858730428063,0.031588162659484026,0.03241211271276605
95.0,8,32,4,4,20,nodes8_pods32_prio4_util095_timeout20,100,100,0,0.0000,100,1.0000,1,0.0100,26,0.2600,70,0.7000,3,0.0300,73,0.7300,0,0.0000,177479.0,1774.79,3.164,3.195,0.0316,0.032,0.0,0.0,0.09999999999999999,0.4408440022768081,0.4605661864718382,0.1714466079977653,0.0,2785.366001719586,0.03161527568384716,0.03092753831559548
95.0,8,64,8,1,1,nodes8_pods64_prio1_util095_timeout01,100,99,1,0.0100,99,0.9900,3,0.0300,1,0.0100,76,0.7600,19,0.1900,95,0.9500,0,0.0000,141448.0,1443.3469,3.899,3.469,0.0394,0.035,0.09999999999999999,0.0,0.1714466079977653,0.09999999999999999,0.42923469599092784,0.3942772444036626,0.0,285.34735938150226,0.02625724664626894,0.020846826799064345
95.0,8,64,8,1,10,nodes8_pods64_prio1_util095_timeout10,100,98,2,0.0200,98,0.9800,0,0.0000,0,0.0000,96,0.9600,2,0.0200,98,0.9800,0,0.0000,192500.0,1964.2857,4.038,3.59,0.0412,0.0366,0.14070529413628965,0.0,0.0,0.0,0.1969463855669324,0.14070529413628965,0.0,1671.995036494384,0.025022447317687845,0.020106616726532363
95.0,8,64,8,1,20,nodes8_pods64_prio1_util095_timeout20,100,100,0,0.0000,100,1.0000,2,0.0200,2,0.0200,96,0.9600,0,0.0000,96,0.9600,0,0.0000,184268.0,1880.2857,4.038,3.59,0.0404,0.0359,0.0,0.0,0.14070529413628968,0.14070529413628965,0.1969463855669324,0.0,0.0,1518.6182678010196,0.02543789426517975,0.02055910425278221
95.0,8,64,8,2,1,nodes8_pods64_prio2_util095_timeout01,100,98,2,0.0200,98,0.9800,0,0.0000,4,0.0400,87,0.8700,7,0.0700,94,0.9400,0,0.0000,125432.0,1279.9184,3.407,3.102,0.0348,0.0317,0.14070529413628968,0.0,0.0,0.1969463855669324,0.3379976689896311,0.2564323999762428,0.0,265.35518595028253,0.023955199173271265,0.018689046376148277
95.0,8,64,8,2,10,nodes8_pods64_prio2_util095_timeout10,100,99,1,0.0100,99,0.9900,1,0.0100,5,0.0500,92,0.9200,1,0.0100,93,0.9300,0,0.0000,143600.0,1465.3061,3.407,3.102,0.0344,0.0313,0.09999999999999999,0.0,0.09999999999999999,0.2190429135575903,0.2726599243442907,0.09999999999999999,0.0,1099.5280937903744,0.02408743007827353,0.018863635245993216
95.0,8,64,8,2,20,nodes8_pods64_prio2_util095_timeout20,100,98,2,0.0200,98,0.9800,1,0.0100,4,0.0400,93,0.9300,0,0.0000,93,0.9300,0,0.0000,132037.0,1361.2062,3.407,3.102,0.0348,0.0317,0.14070529413628965,0.0,0.09999999999999999,0.19694638556693236,0.2564323999762428,0.0,0.0,413.427415489112,0.023955199173271265,0.018689046376148277
95.0,8,64,8,4,1,nodes8_pods64_prio4_util095_timeout01,100,99,1,0.0100,99,0.9900,3,0.0300,6,0.0600,82,0.8200,8,0.0800,90,0.9000,0,0.0000,122226.0,1247.2041,2.651,2.645,0.0268,0.0267,0.09999999999999999,0.0,0.1714466079977653,0.238683256575942,0.38612291966536916,0.2726599243442907,0.0,246.1406839021707,0.019575888728257856,0.018710490566131978
95.0,8,64,8,4,10,nodes8_pods64_prio4_util095_timeout10,100,100,0,0.0000,100,1.0000,1,0.0100,10,0.1000,88,0.8800,1,0.0100,89,0.8900,0,0.0000,150811.0,1508.11,2.696,2.674,0.027,0.0267,0.0,0.0,0.09999999999999999,0.30151134457776363,0.32659863237109044,0.09999999999999999,0.0,1209.5908473863417,0.01962883881260714,0.019165741743163916
95.0,8,64,8,4,20,nodes8_pods64_prio4_util095_timeout20,100,100,0,0.0000,100,1.0000,2,0.0200,13,0.1300,84,0.8400,1,0.0100,85,0.8500,0,0.0000,173508.0,1735.08,2.52,2.506,0.0252,0.0251,0.0,0.0,0.14070529413628965,0.33799766898963113,0.3684529491774707,0.09999999999999999,0.0,3157.017284550323,0.020520499728098933,0.020711008149915295
95.0,16,64,4,1,1,nodes16_pods64_prio1_util095_timeout01,100,100,0,0.0000,100,1.0000,2,0.0200,0,0.0000,0,0.0000,98,0.9800,98,0.9800,0,0.0000,168219.0,1682.19,7.403,7.288,0.074,0.0729,0.0,0.0,0.14070529413628965,0.0,0.0,0.14070529413628965,0.0,107.44617586061732,0.038304324992503296,0.03859038452487585
95.0,16,64,4,1,10,nodes16_pods64_prio1_util095_timeout10,100,100,0,0.0000,100,1.0000,4,0.0400,0,0.0000,1,0.0100,95,0.9500,96,0.9600,0,0.0000,1074162.0,10741.62,10.474,10.009,0.1047,0.1001,0.0,0.0,0.1969463855669324,0.0,0.09999999999999999,0.21904291355759037,0.0,455.9077919354689,0.04249435375447073,0.04121515240635157
95.0,16,64,4,1,20,nodes16_pods64_prio1_util095_timeout20,100,100,0,0.0000,100,1.0000,1,0.0100,0,0.0000,2,0.0200,97,0.9700,99,0.9900,0,0.0000,2067352.0,20673.52,10.853,10.437,0.1085,0.1044,0.0,0.0,0.09999999999999999,0.0,0.14070529413628965,0.17144660799776532,0.0,1008.1159793787558,0.03835939956977344,0.03891629323031522
95.0,16,64,4,2,1,nodes16_pods64_prio2_util095_timeout01,100,100,0,0.0000,100,1.0000,9,0.0900,0,0.0000,0,0.0000,91,0.9100,91,0.9100,0,0.0000,172647.0,1726.47,6.12,6.128,0.0612,0.0613,0.0,0.0,0.28762349126466136,0.0,0.0,0.28762349126466136,0.0,113.4142719004406,0.03698457226815779,0.03681542276730438
95.0,16,64,4,2,10,nodes16_pods64_prio2_util095_timeout10,100,100,0,0.0000,100,1.0000,3,0.0300,0,0.0000,6,0.0600,91,0.9100,97,0.9700,0,0.0000,1022042.0,10220.42,7.909,7.617,0.0791,0.0762,0.0,0.0,0.17144660799776532,0.0,0.238683256575942,0.2876234912646614,0.0,1748.0734629640685,0.037068349373185275,0.03682172585511839
95.0,16,64,4,2,20,nodes16_pods64_prio2_util095_timeout20,100,100,0,0.0000,100,1.0000,2,0.0200,0,0.0000,16,0.1600,82,0.8200,98,0.9800,0,0.0000,1859137.0,18591.37,8.045,7.729,0.0804,0.0773,0.0,0.0,0.14070529413628965,0.0,0.3684529491774706,0.3861229196653691,0.0,4989.562128629579,0.03738399565740841,0.03709210349136512
95.0,16,64,4,4,1,nodes16_pods64_prio4_util095_timeout01,100,100,0,0.0000,100,1.0000,8,0.0800,7,0.0700,34,0.3400,51,0.5100,85,0.8500,0,0.0000,158194.0,1581.94,2.783,3.086,0.0278,0.0309,0.0,0.0,0.2726599243442907,0.2564323999762428,0.47609522856952335,0.5024183937956913,0.0,200.10117743811807,0.03334062193041803,0.028251761364594966
95.0,16,64,4,4,10,nodes16_pods64_prio4_util095_timeout10,100,100,0,0.0000,100,1.0000,3,0.0300,6,0.0600,60,0.6000,31,0.3100,91,0.9100,0,0.0000,495653.0,4956.53,3.55,3.729,0.0355,0.0373,0.0,0.0,0.1714466079977653,0.238683256575942,0.49236596391733095,0.46482319871173167,0.0,3940.8580116235826,0.027810142761302777,0.028099496742321168
95.0,16,64,4,4,20,nodes16_pods64_prio4_util095_timeout20,100,100,0,0.0000,100,1.0000,4,0.0400,8,0.0800,70,0.7000,18,0.1800,88,0.8800,0,0.0000,720887.0,7208.87,3.576,3.797,0.0358,0.038,0.0,0.0,0.19694638556693236,0.27265992434429076,0.4605661864718383,0.38612291966536916,0.0,7202.110092952628,0.028657193642692026,0.029575944019531567
95.0,16,128,8,1,1,nodes16_pods128_prio1_util095_timeout01,100,100,0,0.0000,100,1.0000,70,0.7000,0,0.0000,0,0.0000,30,0.3000,30,0.3000,0,0.0000,161693.0,1616.93,0.466,0.431,0.0047,0.0043,0.0,0.0,0.4605661864718382,0.0,0.0,0.4605661864718382,0.0,183.056333714874,0.015619348270783906,0.01604582767757979
95.0,16,128,8,1,10,nodes16_pods128_prio1_util095_timeout10,100,100,0,0.0000,100,1.0000,1,0.0100,0,0.0000,60,0.6000,39,0.3900,99,0.9900,0,0.0000,759951.0,7599.51,3.967,3.926,0.0397,0.0393,0.0,0.0,0.09999999999999999,0.0,0.49236596391733095,0.4902071300001973,0.0,3128.9612485373614,0.015277933516194291,0.016491577280906805
95.0,16,128,8,1,20,nodes16_pods128_prio1_util095_timeout20,100,100,0,0.0000,100,1.0000,5,0.0500,0,0.0000,72,0.7200,23,0.2300,95,0.9500,0,0.0000,1168867.0,11688.67,3.812,3.744,0.0381,0.0374,0.0,0.0,0.21904291355759034,0.0,0.45126085985421294,0.4229525846816507,0.0,7215.225716672019,0.01675207208651871,0.018219381399648522
95.0,16,128,8,2,1,nodes16_pods128_prio2_util095_timeout01,100,99,1,0.0100,99,0.9900,26,0.2600,0,0.0000,4,0.0400,69,0.6900,73,0.7300,0,0.0000,179596.0,1814.101,1.568,1.876,0.0158,0.0189,0.09999999999999999,0.0,0.4408440022768081,0.0,0.19694638556693236,0.4648231987117317,0.0,158.46286469947844,0.02133345895139266,0.02021384337596476
95.0,16,128,8,2,10,nodes16_pods128_prio2_util095_timeout10,100,99,1,0.0100,99,0.9900,6,0.0600,2,0.0200,71,0.7100,20,0.2000,91,0.9100,0,0.0000,568878.0,5804.8776,2.554,2.67,0.0258,0.027,0.09999999999999999,0.0,0.238683256575942,0.14070529413628968,0.4560480215720686,0.4020151261036849,0.0,3325.943900641215,0.013788474777634578,0.01584005162938306
95.0,16,128,8,2,20,nodes16_pods128_prio2_util095_timeout20,100,99,1,0.0100,99,0.9900,7,0.0700,1,0.0100,83,0.8300,8,0.0800,91,0.9100,0,0.0000,775550.0,7833.8384,2.492,2.583,0.0252,0.0261,0.09999999999999999,0.0,0.2564323999762428,0.09999999999999999,0.3775251680686369,0.2726599243442907,0.0,6944.078588481083,0.0165782254558843,0.017468391810078747
95.0,16,128,8,4,1,nodes16_pods128_prio4_util095_timeout01,100,100,0,0.0000,100,1.0000,54,0.5400,0,0.0000,15,0.1500,31,0.3100,46,0.4600,0,0.0000,171146.0,1728.7475,0.395,0.348,0.0039,0.0035,0.0,0.0,0.5009082659620331,0.0,0.3588702812826367,0.46482319871173167,0.0,147.3219675096181,0.023160561654709817,0.02346821620228453
95.0,16,128,8,4,10,nodes16_pods128_prio4_util095_timeout10,100,100,0,0.0000,100,1.0000,3,0.0300,0,0.0000,90,0.9000,7,0.0700,97,0.9700,0,0.0000,385971.0,3898.697,2.489,2.481,0.0249,0.0248,0.0,0.0,0.1714466079977653,0.0,0.30151134457776363,0.2564323999762428,0.0,2812.8151359213552,0.013793495026660382,0.013419189486129402
95.0,16,128,8,4,20,nodes16_pods128_prio4_util095_timeout20,100,100,0,0.0000,100,1.0000,6,0.0600,0,0.0000,91,0.9100,3,0.0300,94,0.9400,0,0.0000,505322.0,5156.3469,2.363,2.326,0.0236,0.0233,0.0,0.0,0.238683256575942,0.0,0.2876234912646614,0.1714466079977653,0.0,5441.827272521576,0.016278296265055777,0.015550257394992033
95.0,32,128,4,1,1,nodes32_pods128_prio1_util095_timeout01,100,100,0,0.0000,100,1.0000,100,1.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,129349.0,1293.49,0.134,0.061,0.0013,0.0006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.47164269578526,0.01233146587008416,0.011597539794841379
95.0,32,128,4,1,10,nodes32_pods128_prio1_util095_timeout10,100,100,0,0.0000,100,1.0000,10,0.1000,0,0.0000,0,0.0000,90,0.9000,90,0.9000,0,0.0000,1087513.0,10875.13,8.395,8.368,0.084,0.0837,0.0,0.0,0.30151134457776363,0.0,0.0,0.30151134457776363,0.0,84.19705781946628,0.03614655214986946,0.036210629612997584
95.0,32,128,4,1,20,nodes32_pods128_prio1_util095_timeout20,100,100,0,0.0000,100,1.0000,25,0.2500,0,0.0000,0,0.0000,75,0.7500,75,0.7500,0,0.0000,2090389.0,20903.89,7.598,7.466,0.076,0.0747,0.0,0.0,0.4351941398892446,0.0,0.0,0.4351941398892446,0.0,107.71622792121788,0.04983609093414088,0.04924546228390546
95.0,32,128,4,2,1,nodes32_pods128_prio2_util095_timeout01,100,100,0,0.0000,100,1.0000,99,0.9900,1,0.0100,0,0.0000,0,0.0000,0,0.0000,0,0.0000,126077.0,1260.77,-2.284,-2.331,-0.0228,-0.0233,0.0,0.0,0.09999999999999999,0.09999999999999999,0.0,0.0,0.0,130.1914561425797,0.024942244396917366,0.023234289793798782
95.0,32,128,4,2,10,nodes32_pods128_prio2_util095_timeout10,100,100,0,0.0000,100,1.0000,14,0.1400,0,0.0000,0,0.0000,86,0.8600,86,0.8600,0,0.0000,1087682.0,10876.82,6.21,6.132,0.0621,0.0613,0.0,0.0,0.34873508801977704,0.0,0.0,0.34873508801977704,0.0,103.43215020954412,0.03773364921165568,0.037790458953005424
