job_name,plugin_config,n_seed,T_end_s_mean,delta_U_pct_cpu_mean,delta_U_pct_mem_mean,delta_U_pct_eff_mean,delta_R_num_p1_mean,delta_R_num_p2_mean,delta_R_num_p3_mean,delta_R_num_p4_mean,delta_R_num_total_mean,delta_D_num_p1_mean,delta_D_num_p2_mean,delta_D_num_p3_mean,delta_D_num_p4_mean,delta_D_num_total_mean,delta_L_ms_p1_mean,delta_L_ms_p2_mean,delta_L_ms_p3_mean,delta_L_ms_p4_mean,delta_L_ms_total_mean,solver_attempts_mean,solver_optimal_mean,solver_feasible_mean,solver_failed_mean,plan_not_applicable_mean,plan_activated_mean,T_end_s_std,delta_U_pct_cpu_std,delta_U_pct_mem_std,delta_U_pct_eff_std,delta_R_num_p1_std,delta_R_num_p2_std,delta_R_num_p3_std,delta_R_num_p4_std,delta_R_num_total_std,delta_D_num_p1_std,delta_D_num_p2_std,delta_D_num_p3_std,delta_D_num_p4_std,delta_D_num_total_std,delta_L_ms_p1_std,delta_L_ms_p2_std,delta_L_ms_p3_std,delta_L_ms_p4_std,delta_L_ms_total_std,solver_attempts_std,solver_optimal_std,solver_feasible_std,solver_failed_std,plan_not_applicable_std,plan_activated_std
nodes=16_prio=4_arrival=1s,mode=schedulingfailure_blocking=0_defpreempt=0,3,7199.7785,-2.3046,-2.2843,-1.7673,-0.5035,-1.7137,-1.1287,-0.8293,-4.1752,-2654.0,-1496.6667,-1122.0,-803.6667,-6076.3333,2503.6178,2639.269,2110.7323,1909.9323,2338.7994,508.0,366.3333,27.0,114.6667,19.0,374.3333,0.1173,1.3783,0.5067,0.9347,0.0753,0.2465,0.2271,0.1246,0.5909,403.0434,70.5502,109.1604,85.9089,607.4671,411.5598,593.2864,463.0975,181.2321,386.8197,33.0454,45.5448,3.4641,19.7569,5.0,43.0155
nodes=16_prio=4_arrival=1s,mode=schedulingfailure_blocking=0_defpreempt=1,3,7199.5517,-2.9727,-3.2392,-2.8065,-1.4947,-1.2586,-0.9511,-0.7273,-4.4317,-1207.6667,-1170.6667,-925.0,-710.6667,-4014.0,2199.1086,1889.0185,1773.9532,1705.6676,1920.6427,508.6667,391.0,21.6667,96.0,16.6667,396.0,0.2036,1.174,0.1285,0.9988,0.49,0.1658,0.1403,0.0822,0.5837,488.0413,63.54,78.8226,57.4224,639.51,420.7903,423.149,365.5582,261.3308,350.6216,23.6925,44.5084,5.5076,17.4356,3.0551,41.7612
nodes=16_prio=4_arrival=1s,mode=schedulingfailure_blocking=1_defpreempt=0,3,7199.4775,-2.2737,-2.2538,-1.7142,-0.4761,-1.674,-1.2153,-0.8314,-4.1967,-2690.6667,-1498.0,-1117.0,-793.0,-6098.6667,2703.4108,2608.7859,2256.3714,1931.6918,2425.9536,504.0,359.6667,32.0,112.3333,17.6667,374.0,0.5992,1.3971,0.6191,0.9581,0.181,0.2501,0.1621,0.0812,0.5701,288.3077,69.282,93.7923,77.2528,475.1972,530.0983,519.1881,316.7795,135.744,379.4679,30.5123,25.5799,7.5498,2.5166,3.5119,31.7962
nodes=16_prio=4_arrival=1s,mode=schedulingfailure_blocking=1_defpreempt=1,3,7198.8424,-2.7321,-3.2744,-2.8281,-2.0115,-1.2702,-0.5306,-0.5258,-4.3381,-1159.3333,-1228.3333,-949.3333,-750.3333,-4087.3333,2281.0984,1906.2683,1761.8507,1721.5454,1952.548,525.0,395.6667,25.0,104.3333,15.3333,405.3333,0.9761,1.2057,0.4802,1.2345,0.6783,0.1753,0.6764,0.2983,1.3094,570.3511,13.6504,98.5004,96.7178,722.2052,463.993,434.7266,348.0037,177.3156,364.9916,70.1498,78.3603,4.5826,19.2959,7.7675,75.0622
nodes=16_prio=4_arrival=1s,mode=stablequeue16s_blocking=0_defpreempt=0,3,7199.732,0.2926,0.1908,0.5759,1.4466,-0.5739,-0.5055,-0.3394,0.0278,-2045.0,-489.3333,-398.6667,-279.6667,-3212.6667,222.5256,605.2755,683.2816,569.0464,496.4547,8.6667,3.6667,0.0,5.0,0.0,3.6667,0.1668,0.8806,0.6221,0.6735,0.195,0.1424,0.0543,0.0536,0.03,188.0239,16.7432,24.5832,34.0343,231.8822,91.1318,180.2919,98.655,59.6456,39.1255,1.5275,1.1547,0.0,2.6458,0.0,1.1547
nodes=16_prio=4_arrival=1s,mode=stablequeue16s_blocking=0_defpreempt=1,3,7199.1344,0.1399,0.1361,0.1955,0.0708,-0.0023,-0.0037,0.0015,0.0663,65.0,1.3333,-2.6667,-7.3333,56.3333,23.6716,1.6667,4.733,-3.8663,8.3851,18.3333,7.6667,0.0,10.6667,0.0,7.6667,0.0748,0.1503,0.0529,0.099,0.0338,0.0088,0.0084,0.0084,0.0394,39.8497,12.6623,6.6583,5.7735,32.0832,6.8208,8.0899,13.4751,10.5861,7.4903,13.3167,5.8595,0.0,8.9629,0.0,5.8595
nodes=16_prio=4_arrival=1s,mode=stablequeue16s_blocking=1_defpreempt=0,3,7199.5927,0.2609,0.323,0.5577,1.4516,-0.5696,-0.4848,-0.3056,0.0915,-2025.0,-480.3333,-377.6667,-258.3333,-3141.3333,217.1848,646.0975,615.3129,568.2716,490.1569,8.3333,4.6667,0.0,3.6667,0.0,4.6667,0.2023,0.8222,0.5243,0.578,0.132,0.1422,0.0265,0.0472,0.0364,176.952,28.5715,18.5831,28.3078,225.7129,25.8599,152.8749,85.645,104.9234,51.5941,6.6583,3.7859,0.0,2.8868,0.0,3.7859
nodes=16_prio=4_arrival=1s,mode=stablequeue16s_blocking=1_defpreempt=1,3,7199.4391,0.1702,0.14,0.2235,0.086,-0.0054,-0.0046,0.0023,0.0783,51.3333,-1.0,-0.6667,1.0,50.6667,22.0581,6.7706,0.5245,0.2067,9.1592,9.6667,5.3333,0.0,4.3333,0.0,5.3333,0.3118,0.1577,0.1114,0.1068,0.0018,0.002,0.007,0.0038,0.0098,55.5098,5.0,6.6583,8.7178,57.2043,38.0758,3.5071,11.4128,4.5825,8.2685,8.1445,4.1633,0.0,4.0415,0.0,4.1633
nodes=16_prio=4_arrival=1s,mode=stablequeue2s_blocking=0_defpreempt=0,3,7199.4151,0.415,0.4835,0.8765,1.3729,-0.5841,-0.4575,-0.3283,0.0031,-1900.0,-526.0,-414.3333,-288.0,-3128.3333,336.8123,693.5587,696.6017,686.1185,582.544,292.3333,81.3333,0.0,211.0,0.0,81.3333,0.2869,0.6834,0.9261,0.3741,0.2624,0.1044,0.0383,0.0258,0.2454,148.4554,61.9919,10.2632,25.1197,92.0942,133.8361,34.7236,111.0726,37.0767,51.2597,28.9885,9.0185,0.0,20.2237,0.0,9.0185
nodes=16_prio=4_arrival=1s,mode=stablequeue2s_blocking=0_defpreempt=1,3,7199.5559,0.5552,0.3298,0.6588,0.2195,-0.017,-0.0164,-0.0081,0.1781,449.0,-9.0,-12.3333,-7.0,420.6667,50.0002,16.1621,7.1184,10.1615,24.0244,327.3333,103.3333,0.0,224.0,0.0,103.3333,0.1753,0.5893,0.1603,0.4713,0.0909,0.01,0.0087,0.0128,0.0871,210.7297,4.5826,16.2583,8.7178,216.8648,27.8463,5.4548,10.1659,3.7628,9.307,52.5198,41.0163,0.0,20.9523,0.0,41.0163
nodes=16_prio=4_arrival=1s,mode=stablequeue2s_blocking=1_defpreempt=0,3,7199.8068,0.6554,0.5922,1.1149,1.4559,-0.511,-0.4353,-0.3124,0.1972,-1858.6667,-472.6667,-395.6667,-274.0,-3001.0,302.065,634.3777,637.7566,630.4813,531.5627,283.3333,76.6667,0.0,206.6667,0.0,76.6667,0.0694,0.9996,0.7872,0.6317,0.1523,0.0943,0.0592,0.0413,0.0565,183.9194,29.023,20.5264,30.8058,215.8912,44.6926,106.1959,55.405,20.1907,38.7365,14.9778,3.7859,0.0,18.1475,0.0,3.7859
nodes=16_prio=4_arrival=1s,mode=stablequeue2s_blocking=1_defpreempt=1,3,7199.3415,0.6173,0.4048,0.7768,0.2836,-0.0208,-0.0105,-0.0062,0.246,363.0,-17.3333,-10.6667,-10.6667,324.3333,32.2236,12.0014,8.9317,15.186,18.7575,327.3333,100.0,0.3333,227.0,0.0,100.3333,0.2359,0.5775,0.2098,0.4116,0.0884,0.0024,0.0058,0.0044,0.0832,96.286,7.5056,2.0817,3.0551,100.2713,39.7254,6.5632,12.8611,11.9086,13.11,68.0392,27.0555,0.5774,41.1461,0.0,27.0247
nodes=16_prio=4_arrival=1s,mode=stablequeue8s_blocking=0_defpreempt=0,3,7199.7812,0.2601,0.3804,0.7112,1.4225,-0.565,-0.4741,-0.3185,0.0649,-2019.3333,-488.6667,-393.0,-280.6667,-3181.6667,287.2377,652.5308,618.4714,581.3924,518.6896,28.6667,17.6667,0.0,11.0,0.0,17.6667,0.0566,0.9984,0.6109,0.6287,0.1404,0.1238,0.0571,0.0514,0.0643,185.7965,25.8134,40.9512,31.5647,242.9348,34.6349,184.2498,125.5712,66.5555,71.2705,1.5275,0.5774,0.0,1.7321,0.0,0.5774
nodes=16_prio=4_arrival=1s,mode=stablequeue8s_blocking=0_defpreempt=1,3,7199.5722,0.4482,0.2187,0.4475,0.0552,0.4683,-0.0035,-0.002,0.5179,148.3333,-6.6667,-4.3333,-3.6667,133.6667,33.2259,10.7088,-0.0263,0.1221,13.3833,46.3333,22.0,0.0,24.3333,0.0,22.0,0.3354,0.3198,0.1608,0.2529,0.1415,0.8101,0.0103,0.0081,0.7005,66.7258,17.0392,2.5166,3.5119,49.0951,1.8139,10.3955,11.6056,6.384,5.841,23.1805,8.6603,0.0,14.5717,0.0,8.6603
nodes=16_prio=4_arrival=1s,mode=stablequeue8s_blocking=1_defpreempt=0,3,7199.4184,0.3895,0.3678,0.716,1.4445,-0.5548,-0.459,-0.3308,0.0998,-2022.0,-489.3333,-391.6667,-285.6667,-3188.6667,266.9935,649.7566,607.9606,577.8723,508.3567,28.6667,15.6667,0.0,13.0,0.0,15.6667,0.1806,0.8862,0.5895,0.6309,0.1642,0.1343,0.066,0.0521,0.0491,169.9206,23.5018,42.194,22.8546,220.0962,45.8406,169.3273,125.3054,71.7069,62.6492,6.6583,0.5774,0.0,6.245,0.0,0.5774
nodes=16_prio=4_arrival=1s,mode=stablequeue8s_blocking=1_defpreempt=1,3,7199.4217,0.2789,0.154,0.3489,0.1099,-0.0057,-0.0045,-0.0046,0.0951,121.6667,-5.0,-4.3333,-8.0,104.3333,31.9844,7.1214,4.194,2.3399,13.6773,43.0,21.3333,0.0,21.6667,0.0,21.3333,0.3554,0.3902,0.0674,0.3119,0.0724,0.0093,0.0047,0.0039,0.0804,48.0139,7.5498,1.5275,2.6458,44.7698,33.7482,10.312,11.8743,5.7875,4.2929,15.0,8.5049,0.0,7.5719,0.0,8.5049
nodes=16_prio=4_arrival=2s,mode=periodic32s_blocking=0_defpreempt=0,3,7199.7769,0.1248,0.2234,0.3194,1.1921,-0.4982,-0.4573,-0.3112,-0.0746,-1296.3333,-321.6667,-249.6667,-191.3333,-2059.0,413.8407,1022.8832,1099.0655,922.3116,833.9088,4.6667,4.3333,0.0,0.3333,0.0,4.3333,0.0335,1.0592,0.5218,0.8769,0.0594,0.1362,0.1487,0.0707,0.3159,214.5165,28.2902,69.1689,21.7332,292.8771,118.1574,463.7325,356.7358,238.7872,256.1912,2.3094,2.8868,0.0,0.5774,0.0,2.8868
nodes=16_prio=4_arrival=2s,mode=periodic32s_blocking=0_defpreempt=1,3,7199.555,-0.0526,-0.0644,-0.0321,-0.0473,0.0044,-0.001,0.0015,-0.0424,0.0,-1.3333,-1.0,-2.6667,-5.0,1.1249,-13.1394,-6.3624,-1.7926,-4.8823,5.0,4.6667,0.0,0.3333,0.0,4.6667,0.4196,0.0346,0.024,0.0175,0.0308,0.0158,0.002,0.0012,0.0185,44.3959,6.5064,2.6458,0.5774,53.507,97.5371,6.7578,15.7342,14.9181,30.8838,6.9282,6.3509,0.0,0.5774,0.0,6.3509
nodes=16_prio=4_arrival=2s,mode=periodic32s_blocking=1_defpreempt=0,3,7199.5652,0.1152,0.2559,0.3077,1.1626,-0.5294,-0.4273,-0.3134,-0.1075,-1305.3333,-317.6667,-255.3333,-195.6667,-2074.0,515.4608,1271.7667,1140.0487,1073.5049,975.2336,5.0,5.0,0.0,0.0,0.0,5.0,0.3419,0.873,0.523,0.6907,0.1056,0.0833,0.1438,0.0553,0.2567,211.3701,27.0617,46.0688,17.0392,283.7182,257.1394,313.4946,430.7654,286.5526,297.516,2.6458,2.6458,0.0,0.0,0.0,2.6458
nodes=16_prio=4_arrival=2s,mode=periodic32s_blocking=1_defpreempt=1,3,7199.7205,-0.033,-0.0865,-0.0442,-0.0505,-0.0011,-0.0032,0.0005,-0.0543,48.6667,2.0,-2.0,-3.3333,45.3333,-61.3909,6.4978,11.0678,14.5412,-12.6333,7.3333,7.3333,0.0,0.0,0.0,7.3333,0.1011,0.2244,0.0359,0.2203,0.0737,0.0071,0.0051,0.0019,0.0834,60.6163,3.0,1.0,3.0551,65.5006,52.6886,22.8234,22.5297,6.4364,15.4248,5.7735,5.7735,0.0,0.0,0.0,5.7735
nodes=16_prio=4_arrival=2s,mode=periodic64s_blocking=0_defpreempt=0,3,7199.5683,-0.0065,0.2288,0.1878,1.184,-0.5208,-0.4557,-0.3285,-0.121,-1320.6667,-319.3333,-244.0,-200.3333,-2084.3333,435.9299,1118.0985,1125.0362,1029.5631,894.1957,2.0,2.0,0.0,0.0,0.0,2.0,0.3966,0.8544,0.4743,0.6775,0.0497,0.0727,0.1902,0.0241,0.246,223.0007,47.1734,78.1729,29.7714,353.5326,170.7226,366.4325,347.4473,255.9877,236.8405,1.4142,1.4142,0.0,0.0,0.0,1.4142
nodes=16_prio=4_arrival=2s,mode=periodic64s_blocking=0_defpreempt=1,3,7199.5451,-0.0884,-0.1516,-0.1483,-0.0735,-0.0021,0.0005,0.0006,-0.0746,21.6667,-3.3333,-0.3333,-7.0,11.0,-78.3256,11.5026,21.0092,6.8022,-13.5482,1.0,1.0,0.0,0.0,0.0,1.0,0.4069,0.0274,0.1632,0.113,0.0446,0.0062,0.005,0.0002,0.0384,11.5902,8.5049,3.5119,2.6458,12.1244,90.558,30.4539,20.678,31.7876,38.8913,,,,,,
nodes=16_prio=4_arrival=2s,mode=periodic64s_blocking=1_defpreempt=0,3,7199.7431,-0.068,0.1521,0.1494,1.1479,-0.5579,-0.4692,-0.3482,-0.2274,-1342.6667,-326.6667,-257.3333,-210.0,-2136.6667,416.4354,1241.9187,1308.803,1005.867,956.1346,3.0,3.0,0.0,0.0,1.0,2.0,0.0397,1.008,0.4894,0.7551,0.1072,0.1529,0.1457,0.0688,0.4371,212.114,46.6083,74.0428,29.8161,346.4251,273.9989,601.3581,430.3444,470.9684,424.7919,,,,,,
nodes=16_prio=4_arrival=2s,mode=periodic64s_blocking=1_defpreempt=1,3,7199.6063,-0.0797,-0.0272,-0.0436,-0.024,0.0003,0.0001,-0.0031,-0.0267,2.3333,-3.3333,-1.0,-7.0,-9.0,-129.5745,-1.1583,12.8986,5.1014,-37.4694,4.0,4.0,0.0,0.0,0.0,4.0,0.2949,0.0597,0.0532,0.0818,0.0541,0.0077,0.0025,0.0016,0.054,30.5669,8.6217,4.5826,6.245,48.0312,192.6111,15.5122,22.7941,30.5086,70.1358,,,,,,
nodes=16_prio=4_arrival=2s,mode=periodic8s_blocking=0_defpreempt=0,3,7199.5183,0.6532,0.4743,0.8191,1.2269,-0.4568,-0.3879,-0.3222,0.06,-1270.3333,-337.3333,-267.3333,-221.0,-2096.0,492.2557,1102.4631,1100.5041,1137.5383,924.4836,34.3333,29.3333,0.0,5.0,0.0,29.3333,0.374,1.0692,0.5445,0.9259,0.1295,0.1009,0.1592,0.0612,0.2186,212.6413,12.0968,42.1228,11.5326,251.9901,264.5811,329.4767,497.6911,13.1726,273.4118,4.5092,6.5064,0.0,5.2915,0.0,6.5064
nodes=16_prio=4_arrival=2s,mode=periodic8s_blocking=0_defpreempt=1,3,7199.3593,0.6557,0.4599,0.7302,0.1366,-0.001,0.6452,-0.0122,0.7686,183.6667,-14.3333,-9.0,-10.6667,149.6667,-0.7028,13.5125,47.6926,31.9913,19.2229,56.3333,49.0,1.3333,6.0,0.0,50.3333,0.2001,0.944,0.3851,0.8832,0.1012,0.0061,1.1353,0.006,1.2363,120.9807,5.5076,6.0828,3.2146,118.5847,74.3974,7.3423,15.9768,10.8451,16.6802,21.362,19.4679,1.1547,3.4641,0.0,19.8578
nodes=16_prio=4_arrival=2s,mode=periodic8s_blocking=1_defpreempt=0,3,7199.4022,0.6049,0.4955,0.8251,1.2281,-0.4602,-0.4169,-0.2963,0.0547,-1234.3333,-328.0,-268.6667,-204.6667,-2035.6667,483.688,1110.8241,1236.7334,1108.8607,945.0489,40.0,34.0,1.0,5.0,0.0,35.0,0.2067,1.2147,0.4598,1.0147,0.0546,0.1024,0.1861,0.0922,0.3369,243.4796,27.8388,66.6433,32.3316,345.5392,173.93,405.0745,613.4551,384.4138,359.1836,4.5826,7.0,1.0,4.3589,0.0,6.5574
nodes=16_prio=4_arrival=2s,mode=periodic8s_blocking=1_defpreempt=1,3,7199.5386,0.4087,0.1666,0.4523,0.1542,-0.0039,-0.0047,-0.007,0.1387,128.0,0.3333,-4.6667,-5.3333,118.3333,-2.5825,23.243,38.6353,18.4506,16.0876,56.6667,47.0,1.0,8.6667,0.0,48.0,0.4048,0.5311,0.0512,0.492,0.1081,0.0123,0.0011,0.0073,0.1267,147.2243,1.5275,1.1547,4.9329,149.6173,56.1955,20.0409,13.7842,17.053,20.8402,24.7857,25.2389,1.7321,4.9329,0.0,23.8956
nodes=16_prio=4_arrival=2s,mode=schedulingfailure_blocking=0_defpreempt=0,3,7199.2171,-0.442,-0.6931,-0.1676,0.3209,-0.9921,-0.8081,-0.5336,-2.013,-1265.6667,-772.0,-577.6667,-428.0,-3043.3333,2883.7122,3318.1814,2754.8994,2613.5098,2930.47,372.0,247.0,27.3333,97.6667,10.6667,263.6667,0.246,1.2851,0.3803,1.08,0.0469,0.2033,0.2342,0.1355,0.5286,330.7633,21.7945,53.426,53.8424,453.317,661.6525,1055.0751,923.7029,752.4793,780.5478,32.3574,38.4318,10.0167,9.5044,4.7258,35.8097
nodes=16_prio=4_arrival=2s,mode=schedulingfailure_blocking=0_defpreempt=1,3,7199.1775,-1.0768,-1.4781,-0.9657,-0.7873,-0.6331,-0.561,-0.4474,-2.4289,-378.0,-583.6667,-465.0,-372.6667,-1799.3333,2264.6193,2069.8282,1984.715,2012.6691,2110.6285,398.0,277.6667,21.0,99.3333,4.3333,294.3333,1.013,1.1432,0.0145,1.0505,0.3236,0.1428,0.1231,0.1063,0.5427,433.5816,45.3468,64.9538,63.5164,584.548,448.508,576.4839,530.6063,493.1089,503.2472,70.4486,59.3661,4.3589,14.7422,0.5774,55.2208
nodes=16_prio=4_arrival=2s,mode=schedulingfailure_blocking=1_defpreempt=0,3,7199.2069,-0.4854,-0.7077,-0.2167,0.333,-1.0117,-0.7939,-0.5478,-2.0204,-1244.6667,-747.0,-565.3333,-419.0,-2976.0,2703.9417,3234.0618,2702.9973,2522.8171,2820.9161,385.3333,261.0,23.6667,100.6667,9.0,275.6667,0.1315,1.2673,0.4329,1.0321,0.066,0.2019,0.2615,0.1033,0.5471,348.1987,20.0,71.4446,47.697,482.5277,502.6447,899.8551,878.9724,504.5862,619.5479,35.9073,32.5115,8.3267,6.0277,2.0,38.4751
nodes=16_prio=4_arrival=2s,mode=schedulingfailure_blocking=1_defpreempt=1,3,7199.6704,-1.287,-1.59,-1.1514,-0.8642,-0.6989,-0.6046,-0.4468,-2.6145,-487.0,-598.3333,-488.3333,-361.3333,-1935.0,2367.164,2333.2306,2145.5817,2083.4437,2263.0581,390.6667,266.0,18.3333,106.3333,4.3333,280.0,0.1012,1.0498,0.1312,0.9287,0.3306,0.1048,0.1109,0.0751,0.5224,359.7874,19.3993,46.3609,56.2168,473.7795,355.7989,449.3704,428.028,469.2126,401.3221,69.1689,52.3737,7.5056,19.0875,4.0415,47.571
nodes=16_prio=4_arrival=2s,mode=stablequeue16s_blocking=0_defpreempt=0,3,7199.5861,0.2137,0.1663,0.3988,1.1197,-0.523,-0.444,-0.3486,-0.1959,-1329.6667,-333.0,-262.3333,-206.0,-2131.0,726.2394,1143.9195,1240.556,1252.4279,1065.2304,23.0,10.3333,0.0,12.6667,0.0,10.3333,0.3059,1.2476,0.3751,1.0533,0.0856,0.1132,0.2099,0.1014,0.446,233.7976,39.0,67.7963,35.0,342.1418,558.3988,368.7894,648.6156,399.5671,499.7019,18.2483,4.9329,0.0,13.3167,0.0,4.9329
nodes=16_prio=4_arrival=2s,mode=stablequeue16s_blocking=0_defpreempt=1,3,7199.5867,-28.098,-27.2228,-28.3871,-11.3545,-9.109,-8.9032,-7.0115,-36.3782,-1076.3333,-633.0,-512.0,-445.0,-2666.3333,-54.2254,17.3268,18.3104,12.2748,-8.0648,39.0,20.5,0.5,18.0,0.0,21.0,0.3049,49.4685,47.3239,50.018,20.0516,15.7801,15.4141,12.1397,63.3846,2041.6029,1092.0774,887.6762,764.7006,4784.821,160.9514,2.0519,6.1655,14.5443,47.7076,24.0416,10.6066,0.7071,14.1421,0.0,9.8995
nodes=16_prio=4_arrival=2s,mode=stablequeue16s_blocking=1_defpreempt=0,3,7199.4585,0.3022,0.2312,0.4968,1.195,-0.5109,-0.4318,-0.329,-0.0767,-1312.3333,-332.6667,-258.6667,-193.3333,-2097.0,516.5245,1139.4806,1244.4802,1173.5467,978.3591,15.6667,12.6667,0.0,3.0,0.0,12.6667,0.3324,1.11,0.4277,0.9588,0.0696,0.0897,0.1375,0.0659,0.1913,224.3309,25.4034,54.2248,22.5906,290.398,126.4344,415.2295,286.9148,125.3207,225.48,4.1633,2.5166,0.0,2.6458,0.0,2.5166
nodes=16_prio=4_arrival=2s,mode=stablequeue16s_blocking=1_defpreempt=1,3,7199.545,0.2453,-0.0134,0.2186,0.0404,0.0005,-0.003,0.0001,0.0381,63.3333,-2.0,-3.3333,-1.0,57.0,-38.2631,12.4929,29.4689,7.9778,-1.1549,26.0,16.0,0.0,10.0,0.0,16.0,0.4004,0.4724,0.0689,0.5066,0.1392,0.0088,0.0037,0.0031,0.1486,160.6528,5.2915,0.5774,1.0,165.8101,64.8681,10.632,20.5015,16.6448,18.4825,14.0,9.6437,0.0,4.3589,0.0,9.6437
nodes=16_prio=4_arrival=2s,mode=stablequeue2s_blocking=0_defpreempt=0,3,7199.4856,1.073,0.8206,1.3002,1.2923,-0.4036,-0.3399,-0.2539,0.2949,-1076.3333,-312.0,-255.3333,-194.0,-1837.6667,455.6464,1016.8509,969.0044,1036.9655,841.3139,310.6667,95.0,0.0,215.6667,0.0,95.0,0.133,1.09,0.5934,0.91,0.0879,0.0797,0.1396,0.0513,0.2015,252.193,17.0,48.8399,11.3578,308.9083,258.72,221.6105,377.433,180.2474,265.0721,0.5774,7.8102,0.0,7.2342,0.0,7.8102
nodes=16_prio=4_arrival=2s,mode=stablequeue2s_blocking=0_defpreempt=1,3,7199.2842,0.8934,0.569,1.012,0.3967,-0.0076,-0.0031,-0.0043,0.3818,373.3333,-7.3333,-8.0,-6.3333,351.6667,-78.0129,9.8888,10.9009,8.8711,-17.3114,360.6667,115.6667,0.3333,244.6667,0.0,116.0,0.0985,0.793,0.2209,0.6808,0.1639,0.0059,0.0026,0.0069,0.1707,157.1379,10.0167,5.2915,2.3094,168.8352,79.6419,19.1175,4.2007,15.1297,28.5415,110.1923,24.5425,0.5774,86.4079,0.0,24.2487
nodes=16_prio=4_arrival=2s,mode=stablequeue2s_blocking=1_defpreempt=0,3,7199.4797,0.9702,0.7566,1.2249,1.292,-0.3942,-0.3773,-0.2915,0.2288,-1072.6667,-310.0,-251.0,-190.3333,-1824.0,399.6618,992.7703,1069.4241,1055.5006,838.9423,317.3333,96.0,0.0,221.3333,0.6667,95.3333,0.2306,1.1831,0.6144,0.94,0.1074,0.1049,0.2191,0.1153,0.368,242.5208,24.5561,61.2862,24.7857,305.9624,33.4614,339.3019,584.6963,313.3779,276.6756,18.037,8.8882,0.0,26.7644,1.1547,8.1445
nodes=16_prio=4_arrival=2s,mode=stablequeue2s_blocking=1_defpreempt=1,3,7199.3222,0.8392,0.54,0.9722,0.372,-0.001,-0.006,-0.0021,0.3629,401.3333,-4.0,-0.3333,-5.3333,391.6667,-122.8846,5.6155,22.9236,7.0225,-30.5674,356.3333,115.6667,0.6667,240.0,0.3333,116.0,0.3703,0.8235,0.1971,0.7086,0.1707,0.0069,0.0108,0.0063,0.1723,201.6094,14.1774,2.5166,1.1547,210.2673,103.1964,10.4636,13.1684,12.4704,27.0592,73.3508,32.5167,0.5774,43.2782,0.5774,32.078
nodes=16_prio=4_arrival=2s,mode=stablequeue8s_blocking=0_defpreempt=0,3,7199.4638,0.709,0.4822,0.8602,1.2554,-0.4535,-0.3842,-0.3165,0.1011,-1255.6667,-320.6667,-259.6667,-206.0,-2042.0,518.094,1102.4649,1043.8963,1162.7243,922.8622,50.6667,29.0,0.0,21.6667,0.0,29.0,0.2464,1.1404,0.5108,1.0044,0.0722,0.0905,0.1769,0.0704,0.2499,220.2097,19.218,58.8586,16.6433,285.9301,209.5353,318.5594,417.2263,188.1881,273.4972,3.2146,6.0828,0.0,4.5092,0.0,6.0828
nodes=16_prio=4_arrival=2s,mode=stablequeue8s_blocking=0_defpreempt=1,3,7199.3581,0.4945,0.2412,0.5671,0.1786,0.0012,-0.0067,-0.0029,0.1702,172.0,-1.6667,-3.3333,-7.3333,159.6667,-48.0059,-3.2117,16.0807,-3.2835,-13.7655,74.0,42.0,0.0,32.0,0.0,42.0,0.2988,0.6758,0.067,0.609,0.1504,0.0109,0.0057,0.0037,0.1557,145.0103,7.0238,3.7859,1.5275,146.2919,94.8077,3.2788,11.2982,17.1947,32.3566,41.5812,16.5227,0.0,25.2389,0.0,16.5227
nodes=16_prio=4_arrival=2s,mode=stablequeue8s_blocking=1_defpreempt=0,3,7199.4177,0.6237,0.3868,0.7644,1.2097,-0.4849,-0.4084,-0.3057,0.0107,-1269.6667,-320.6667,-264.0,-201.0,-2055.3333,610.2067,1189.5426,1126.854,1096.3819,983.3619,69.0,31.3333,0.0,37.6667,0.0,31.3333,0.3431,1.0697,0.5402,0.9369,0.0822,0.1133,0.1668,0.0853,0.3293,234.7559,10.116,59.0931,28.931,308.7108,290.9599,449.4492,526.5605,255.3137,353.4084,33.1512,10.116,0.0,23.7136,0.0,10.116
nodes=16_prio=4_arrival=2s,mode=stablequeue8s_blocking=1_defpreempt=1,3,7199.5916,0.4736,0.1921,0.5135,0.1777,-0.0044,-0.0015,-0.0029,0.169,126.3333,-2.3333,-1.6667,-5.0,117.3333,-59.7098,9.2095,11.3136,7.6942,-13.7851,100.3333,45.6667,1.0,53.6667,0.0,46.6667,0.2975,0.5832,0.0298,0.561,0.1254,0.0124,0.0025,0.004,0.1434,74.4737,4.6188,2.0817,4.3589,85.0078,171.9914,10.4027,14.3335,8.595,47.6914,69.14,19.3993,1.0,49.9032,0.0,19.3477
nodes=16_prio=4_arrival=4s,mode=periodic32s_blocking=0_defpreempt=0,3,7199.1178,0.508,0.5972,0.7435,1.2025,-0.3984,-0.4411,-0.2809,0.0821,-680.0,-202.3333,-144.3333,-127.0,-1153.6667,861.606,1888.1203,2414.7902,1910.2591,1708.5753,11.0,9.6667,0.3333,1.0,0.0,10.0,0.0817,0.9747,0.7466,0.6803,0.0557,0.0184,0.0754,0.0457,0.0742,22.1133,21.5716,28.5015,13.7477,42.194,445.6631,314.237,798.5385,167.7487,408.0861,2.0,1.1547,0.5774,1.0,0.0,1.0
