job_name,plugin_config,seed,T_end_s_mean,delta_U_pct_cpu_mean,delta_U_pct_mem_mean,delta_U_pct_eff_mean,delta_R_num_p1_mean,delta_R_num_p2_mean,delta_R_num_p3_mean,delta_R_num_p4_mean,delta_R_num_total_mean,delta_D_num_p1_mean,delta_D_num_p2_mean,delta_D_num_p3_mean,delta_D_num_p4_mean,delta_D_num_total_mean,delta_L_ms_p1_mean,delta_L_ms_p2_mean,delta_L_ms_p3_mean,delta_L_ms_p4_mean,delta_L_ms_total_mean,solver_attempts_mean,solver_optimal_mean,solver_feasible_mean,solver_failed_mean,plan_not_applicable_mean,plan_activated_mean
nodes=32_prio=4_arrival=8s,mode=stablequeue2s_blocking=1_defpreempt=1,3848061858430934892,7199.8718,1.3243,0.5664,1.3244,1.0307,0.0511,0.0002,-0.0016,1.0804,156.0,0.0,0.0,0.0,156.0,-379.661,2.165,-12.2549,-12.4611,-127.4375,157.0,40.0,2.0,115.0,0.0,42.0
nodes=16_prio=1_arrival=16s,mode=stablequeue8s_blocking=0_defpreempt=0,1420052706459400740,7199.326,2.5497,2.3525,2.8934,1.4796,0.0,0.0,0.0,1.4796,39.0,,,,39.0,-1369.0484,,,,-1369.0484,73.0,30.0,1.0,42.0,0.0,31.0
nodes=16_prio=1_arrival=16s,mode=stablequeue8s_blocking=0_defpreempt=0,2219457405427907235,7199.858,3.5357,0.9539,3.0936,1.1444,0.0,0.0,0.0,1.1444,22.0,,,,22.0,-4586.1163,,,,-4586.1163,55.0,20.0,1.0,34.0,0.0,21.0
nodes=16_prio=1_arrival=16s,mode=stablequeue8s_blocking=0_defpreempt=0,3848061858430934892,7199.1073,4.438,1.6238,4.4378,1.4756,0.0,0.0,0.0,1.4756,18.0,,,,18.0,-2741.9457,,,,-2741.9457,137.0,28.0,3.0,106.0,0.0,31.0
nodes=16_prio=1_arrival=1s,mode=stablequeue8s_blocking=0_defpreempt=0,1420052706459400740,7199.5798,-0.2534,-0.0841,-0.2294,-0.1819,0.0,0.0,0.0,-0.1819,-77.0,,,,-77.0,81.6301,,,,81.6301,20.0,10.0,0.0,10.0,0.0,10.0
nodes=16_prio=1_arrival=1s,mode=stablequeue8s_blocking=0_defpreempt=0,2219457405427907235,7199.3944,0.0692,0.1631,0.2483,-0.0345,0.0,0.0,0.0,-0.0345,-118.0,,,,-118.0,22.2883,,,,22.2883,34.0,11.0,0.0,23.0,0.0,11.0
nodes=16_prio=1_arrival=1s,mode=stablequeue8s_blocking=0_defpreempt=0,3848061858430934892,7199.0482,-0.0293,-0.0181,-0.0297,-0.0397,0.0,0.0,0.0,-0.0397,-34.0,,,,-34.0,49.2109,,,,49.2109,31.0,17.0,0.0,14.0,0.0,17.0
nodes=16_prio=1_arrival=2s,mode=stablequeue8s_blocking=0_defpreempt=0,1420052706459400740,7199.2297,0.652,0.4473,0.8148,0.283,0.0,0.0,0.0,0.283,74.0,,,,74.0,269.4863,,,,269.4863,50.0,28.0,0.0,22.0,0.0,28.0
nodes=16_prio=1_arrival=2s,mode=stablequeue8s_blocking=0_defpreempt=0,2219457405427907235,7199.6618,0.6777,0.2462,0.7671,0.1697,0.0,0.0,0.0,0.1697,-29.0,,,,-29.0,197.7818,,,,197.7818,51.0,27.0,1.0,23.0,0.0,28.0
nodes=16_prio=1_arrival=2s,mode=stablequeue8s_blocking=0_defpreempt=0,3848061858430934892,7199.7397,1.5228,0.8825,1.5231,0.2516,0.0,0.0,0.0,0.2516,-165.0,,,,-165.0,-304.1467,,,,-304.1467,53.0,20.0,1.0,32.0,0.0,21.0
nodes=16_prio=1_arrival=4s,mode=stablequeue8s_blocking=0_defpreempt=0,1420052706459400740,7199.1203,0.856,0.3578,0.9177,0.3155,0.0,0.0,0.0,0.3155,71.0,,,,71.0,254.4449,,,,254.4449,63.0,26.0,0.0,37.0,0.0,26.0
nodes=16_prio=1_arrival=4s,mode=stablequeue8s_blocking=0_defpreempt=0,2219457405427907235,7199.5542,2.0124,0.6845,2.0003,0.6705,0.0,0.0,0.0,0.6705,-27.0,,,,-27.0,311.2191,,,,311.2191,72.0,25.0,1.0,46.0,0.0,26.0
nodes=16_prio=1_arrival=4s,mode=stablequeue8s_blocking=0_defpreempt=0,3848061858430934892,7199.7996,2.4718,0.335,2.4718,0.5868,0.0,0.0,0.0,0.5868,-84.0,,,,-84.0,-359.7512,,,,-359.7512,69.0,30.0,0.0,39.0,0.0,30.0
nodes=16_prio=1_arrival=8s,mode=stablequeue8s_blocking=0_defpreempt=0,1420052706459400740,7199.4067,0.8228,0.9294,0.9334,0.5681,0.0,0.0,0.0,0.5681,95.0,,,,95.0,-426.2634,,,,-426.2634,58.0,27.0,1.0,30.0,0.0,28.0
nodes=16_prio=1_arrival=8s,mode=stablequeue8s_blocking=0_defpreempt=0,2219457405427907235,7199.4428,1.8667,0.7216,1.7713,0.6802,0.0,0.0,0.0,0.6802,32.0,,,,32.0,1325.3487,,,,1325.3487,76.0,32.0,0.0,44.0,0.0,32.0
nodes=16_prio=1_arrival=8s,mode=stablequeue8s_blocking=0_defpreempt=0,3848061858430934892,7199.915,3.6832,1.0046,3.6834,1.1995,0.0,0.0,0.0,1.1995,-55.0,,,,-55.0,63.5,,,,63.5,60.0,21.0,1.0,38.0,0.0,22.0
nodes=16_prio=4_arrival=16s,mode=stablequeue8s_blocking=0_defpreempt=0,1420052706459400740,7199.1949,0.3054,1.5167,0.4204,1.31,-0.1768,-0.2742,-0.1736,0.6853,-146.0,-38.0,-31.0,-27.0,-242.0,-2688.1165,5346.6607,8869.7651,6809.1057,4299.3088,60.0,21.0,1.0,38.0,0.0,22.0
nodes=16_prio=4_arrival=16s,mode=stablequeue8s_blocking=0_defpreempt=0,2219457405427907235,7199.9146,0.5994,1.7844,1.7562,1.0355,-0.2555,-0.2964,-0.1098,0.3738,-156.0,-74.0,-72.0,-32.0,-334.0,9264.3158,5851.2725,5836.3964,4547.4834,6949.7367,129.0,25.0,3.0,101.0,0.0,28.0
nodes=16_prio=4_arrival=16s,mode=stablequeue8s_blocking=0_defpreempt=0,3848061858430934892,7199.9567,2.9474,0.8564,2.8997,1.3096,-0.1953,-0.1567,-0.0625,0.8951,-86.0,-53.0,-48.0,-27.0,-214.0,393.0512,1664.7075,3273.0207,1853.6291,1685.5319,125.0,34.0,0.0,91.0,0.0,34.0
nodes=16_prio=4_arrival=1s,mode=stablequeue8s_blocking=0_defpreempt=0,1420052706459400740,7199.7172,-0.2727,0.9731,0.6683,1.5556,-0.7047,-0.4862,-0.356,0.0087,-2157.0,-501.0,-430.0,-317.0,-3405.0,310.905,805.4698,563.9531,543.0124,547.4597,27.0,18.0,0.0,9.0,0.0,18.0
nodes=16_prio=4_arrival=1s,mode=stablequeue8s_blocking=0_defpreempt=0,2219457405427907235,7199.8016,-0.3588,0.4154,0.105,1.4362,-0.5215,-0.5242,-0.3395,0.0509,-2093.0,-459.0,-400.0,-265.0,-3217.0,247.485,704.1442,762.0876,658.244,571.078,29.0,17.0,0.0,12.0,0.0,17.0
nodes=16_prio=4_arrival=1s,mode=stablequeue8s_blocking=0_defpreempt=0,3848061858430934892,7199.8247,1.4118,-0.2472,1.3601,1.2758,-0.4689,-0.4119,-0.2599,0.135,-1808.0,-506.0,-349.0,-260.0,-2923.0,303.3231,447.9785,529.3736,542.9206,437.531,30.0,18.0,0.0,12.0,0.0,18.0
nodes=16_prio=4_arrival=2s,mode=stablequeue8s_blocking=0_defpreempt=0,1420052706459400740,7199.7404,0.0914,0.9833,0.2588,1.2866,-0.5099,-0.3125,-0.2997,0.1645,-1426.0,-338.0,-234.0,-218.0,-2216.0,434.7394,1186.8295,881.021,1026.1171,863.284,47.0,25.0,0.0,22.0,0.0,25.0
nodes=16_prio=4_arrival=2s,mode=stablequeue8s_blocking=0_defpreempt=0,2219457405427907235,7199.2676,0.0106,0.501,0.3021,1.3067,-0.5015,-0.5858,-0.3939,-0.1744,-1334.0,-324.0,-327.0,-213.0,-2198.0,756.4794,1370.3504,1517.9935,1377.3789,1221.2374,52.0,26.0,0.0,26.0,0.0,26.0
nodes=16_prio=4_arrival=2s,mode=stablequeue8s_blocking=0_defpreempt=0,3848061858430934892,7199.3834,2.025,-0.0378,2.0198,1.1728,-0.3492,-0.2545,-0.2561,0.3131,-1007.0,-300.0,-218.0,-187.0,-1712.0,363.0632,750.2148,732.6744,1084.6771,684.065,53.0,36.0,0.0,17.0,0.0,36.0
nodes=16_prio=4_arrival=4s,mode=stablequeue8s_blocking=0_defpreempt=0,1420052706459400740,7199.5353,0.3458,1.9738,0.9221,1.2519,-0.3432,-0.3028,-0.2483,0.3577,-609.0,-188.0,-125.0,-111.0,-1033.0,1637.6692,1921.0049,1853.145,1641.9895,1795.635,66.0,34.0,1.0,31.0,0.0,35.0
nodes=16_prio=4_arrival=4s,mode=stablequeue8s_blocking=0_defpreempt=0,2219457405427907235,7199.8444,0.786,0.9209,1.1127,1.3533,-0.3483,-0.4584,-0.2116,0.335,-634.0,-192.0,-166.0,-114.0,-1106.0,945.8034,1566.5675,2169.0412,1631.2506,1560.6762,65.0,35.0,0.0,30.0,0.0,35.0
nodes=16_prio=4_arrival=4s,mode=stablequeue8s_blocking=0_defpreempt=0,3848061858430934892,7199.4147,2.1901,0.2028,2.1886,1.1489,-0.3215,-0.2541,-0.2353,0.338,-585.0,-219.0,-162.0,-137.0,-1103.0,562.4849,1429.9743,1387.6665,1652.3853,1194.9048,74.0,48.0,0.0,26.0,1.0,47.0
nodes=16_prio=4_arrival=8s,mode=stablequeue8s_blocking=0_defpreempt=0,1420052706459400740,7199.3858,0.7474,1.7309,1.0296,1.1822,-0.2677,-0.1764,-0.2886,0.4496,-284.0,-84.0,-74.0,-55.0,-497.0,1100.2041,3490.4372,2380.3292,6896.3492,3105.0673,67.0,35.0,0.0,32.0,0.0,35.0
nodes=16_prio=4_arrival=8s,mode=stablequeue8s_blocking=0_defpreempt=0,2219457405427907235,7199.7122,0.4422,1.8225,1.8071,1.012,-0.262,-0.312,-0.1912,0.2468,-294.0,-118.0,-111.0,-60.0,-583.0,4035.3241,2174.4558,4480.5999,4522.9944,3760.6933,64.0,30.0,1.0,33.0,0.0,31.0
nodes=16_prio=4_arrival=8s,mode=stablequeue8s_blocking=0_defpreempt=0,3848061858430934892,7199.0307,3.0427,0.356,3.0381,1.3399,-0.2413,-0.1803,-0.1587,0.7596,-235.0,-118.0,-84.0,-72.0,-509.0,850.305,2722.5232,2273.0392,2423.7135,1947.9704,129.0,39.0,1.0,89.0,0.0,40.0
nodes=32_prio=1_arrival=16s,mode=stablequeue8s_blocking=0_defpreempt=0,1420052706459400740,7199.6332,1.3613,1.3229,1.5899,1.6421,0.0,0.0,0.0,1.6421,21.0,,,,21.0,-1895.0844,,,,-1895.0844,117.0,21.0,1.0,95.0,0.0,22.0
nodes=32_prio=1_arrival=16s,mode=stablequeue8s_blocking=0_defpreempt=0,2219457405427907235,7199.2224,4.2312,1.2389,4.3854,2.9208,0.0,0.0,0.0,2.9208,3.0,,,,3.0,512.4926,,,,512.4926,98.0,12.0,0.0,86.0,0.0,12.0
nodes=32_prio=1_arrival=16s,mode=stablequeue8s_blocking=0_defpreempt=0,3848061858430934892,7199.1028,2.3313,0.5622,2.3313,1.5121,0.0,0.0,0.0,1.5121,-33.0,,,,-33.0,-10314.9304,,,,-10314.9304,94.0,12.0,0.0,82.0,0.0,12.0
nodes=32_prio=1_arrival=1s,mode=stablequeue8s_blocking=0_defpreempt=0,1420052706459400740,7199.8868,0.1127,0.0019,0.1622,0.0419,0.0,0.0,0.0,0.0419,35.0,,,,35.0,-26.356,,,,-26.356,64.0,7.0,0.0,57.0,0.0,7.0
nodes=32_prio=1_arrival=1s,mode=stablequeue8s_blocking=0_defpreempt=0,2219457405427907235,7199.7611,0.3847,0.2657,0.3593,0.0704,0.0,0.0,0.0,0.0704,-169.0,,,,-169.0,-120.2899,,,,-120.2899,76.0,18.0,0.0,58.0,0.0,18.0
nodes=32_prio=1_arrival=1s,mode=stablequeue8s_blocking=0_defpreempt=0,3848061858430934892,7199.4714,0.3918,0.2066,0.3918,0.2375,0.0,0.0,0.0,0.2375,50.0,,,,50.0,-63.2853,,,,-63.2853,64.0,11.0,0.0,53.0,0.0,11.0
nodes=32_prio=1_arrival=2s,mode=stablequeue8s_blocking=0_defpreempt=0,1420052706459400740,7199.2576,0.3346,0.3448,0.4243,0.3519,0.0,0.0,0.0,0.3519,33.0,,,,33.0,-92.6726,,,,-92.6726,97.0,16.0,0.0,81.0,0.0,16.0
nodes=32_prio=1_arrival=2s,mode=stablequeue8s_blocking=0_defpreempt=0,2219457405427907235,7199.8015,0.7562,0.0987,0.7382,0.491,0.0,0.0,0.0,0.491,-27.0,,,,-27.0,-123.5916,,,,-123.5916,92.0,28.0,0.0,64.0,0.0,28.0
nodes=32_prio=1_arrival=2s,mode=stablequeue8s_blocking=0_defpreempt=0,3848061858430934892,7199.0463,0.7009,0.1395,0.7009,0.4631,0.0,0.0,0.0,0.4631,68.0,,,,68.0,-219.616,,,,-219.616,70.0,22.0,0.0,48.0,0.0,22.0
nodes=32_prio=1_arrival=4s,mode=stablequeue8s_blocking=0_defpreempt=0,1420052706459400740,7199.4578,1.1368,0.5355,1.1803,0.982,0.0,0.0,0.0,0.982,83.0,,,,83.0,-128.4853,,,,-128.4853,104.0,23.0,0.0,81.0,0.0,23.0
nodes=32_prio=1_arrival=4s,mode=stablequeue8s_blocking=0_defpreempt=0,2219457405427907235,7199.0544,1.8606,0.7323,1.8313,1.5887,0.0,0.0,0.0,1.5887,69.0,,,,69.0,-2353.7599,,,,-2353.7599,107.0,27.0,0.0,80.0,0.0,27.0
nodes=32_prio=1_arrival=4s,mode=stablequeue8s_blocking=0_defpreempt=0,3848061858430934892,7199.6005,1.4496,0.28,1.4496,0.9424,0.0,0.0,0.0,0.9424,31.0,,,,31.0,-1244.589,,,,-1244.589,76.0,28.0,0.0,48.0,0.0,28.0
nodes=32_prio=1_arrival=8s,mode=stablequeue8s_blocking=0_defpreempt=0,1420052706459400740,7199.9362,0.7392,0.5605,0.8257,0.7641,0.0,0.0,0.0,0.7641,57.0,,,,57.0,-130.143,,,,-130.143,114.0,21.0,0.0,93.0,0.0,21.0
nodes=32_prio=1_arrival=8s,mode=stablequeue8s_blocking=0_defpreempt=0,2219457405427907235,7199.5756,2.5198,0.7352,2.6581,1.9721,0.0,0.0,0.0,1.9721,49.0,,,,49.0,-2296.2898,,,,-2296.2898,108.0,19.0,0.0,89.0,0.0,19.0
nodes=32_prio=1_arrival=8s,mode=stablequeue8s_blocking=0_defpreempt=0,3848061858430934892,7199.7601,0.7839,0.2484,0.7839,0.5036,0.0,0.0,0.0,0.5036,7.0,,,,7.0,456.4296,,,,456.4296,90.0,11.0,0.0,79.0,0.0,11.0
nodes=32_prio=4_arrival=16s,mode=stablequeue8s_blocking=0_defpreempt=0,1420052706459400740,7199.8128,0.4534,0.4545,0.4537,1.3854,-0.1667,-0.2807,-0.3001,0.6379,-76.0,-27.0,-19.0,-19.0,-141.0,1245.6583,3837.2207,3439.2344,11976.3359,4498.5585,65.0,25.0,0.0,40.0,0.0,25.0
nodes=32_prio=4_arrival=16s,mode=stablequeue8s_blocking=0_defpreempt=0,2219457405427907235,7199.1716,0.4748,1.238,1.2381,1.236,-0.1012,-0.2027,-0.0757,0.8563,-79.0,-27.0,-29.0,-25.0,-160.0,1330.7337,2379.9424,5991.4687,1736.6856,2760.9159,47.0,19.0,1.0,27.0,0.0,20.0
nodes=32_prio=4_arrival=16s,mode=stablequeue8s_blocking=0_defpreempt=0,3848061858430934892,7199.6597,1.7314,0.6348,1.7316,1.7948,-0.1922,-0.2619,-0.0519,1.2889,-48.0,-20.0,-20.0,-9.0,-97.0,-2534.814,4775.4141,8912.7069,1232.7523,2665.3759,55.0,20.0,1.0,34.0,0.0,21.0
nodes=32_prio=4_arrival=1s,mode=stablequeue8s_blocking=0_defpreempt=0,1420052706459400740,7199.6634,-0.3014,0.0262,-0.2691,1.2717,-0.5757,-0.4501,-0.3935,-0.1475,-1752.0,-376.0,-260.0,-239.0,-2627.0,129.2665,610.1205,718.0013,572.9285,475.5144,51.0,14.0,0.0,37.0,0.0,14.0
nodes=32_prio=4_arrival=1s,mode=stablequeue8s_blocking=0_defpreempt=0,2219457405427907235,7199.2053,0.1488,0.2687,0.2083,1.5025,-0.5155,-0.5203,-0.3513,0.1154,-1503.0,-360.0,-324.0,-200.0,-2387.0,252.0386,647.2597,687.561,519.3201,511.6402,54.0,14.0,0.0,40.0,0.0,14.0
nodes=32_prio=4_arrival=1s,mode=stablequeue8s_blocking=0_defpreempt=0,3848061858430934892,7199.0484,0.2605,0.0481,0.2568,1.3525,-0.5946,-0.3654,-0.3741,0.0184,-1399.0,-332.0,-220.0,-181.0,-2132.0,191.4033,520.9463,602.3932,703.9546,461.8129,78.0,19.0,0.0,59.0,0.0,19.0
nodes=32_prio=4_arrival=2s,mode=stablequeue8s_blocking=0_defpreempt=0,1420052706459400740,7199.8186,0.2854,0.0882,0.275,1.1945,-0.5053,-0.3155,-0.2655,0.1082,-1001.0,-251.0,-180.0,-150.0,-1582.0,435.9545,1036.8713,776.2732,781.3945,747.1165,71.0,22.0,0.0,49.0,0.0,22.0
nodes=32_prio=4_arrival=2s,mode=stablequeue8s_blocking=0_defpreempt=0,2219457405427907235,7199.2091,0.4054,0.6345,0.6086,1.6681,-0.4797,-0.4692,-0.3885,0.3306,-755.0,-200.0,-208.0,-151.0,-1314.0,747.2192,1404.7843,1391.3251,1465.7548,1201.6729,86.0,25.0,0.0,61.0,0.0,25.0
nodes=32_prio=4_arrival=2s,mode=stablequeue8s_blocking=0_defpreempt=0,3848061858430934892,7199.0297,0.9938,0.2811,0.9874,1.4915,-0.4381,-0.2275,-0.2847,0.5411,-648.0,-164.0,-129.0,-111.0,-1052.0,121.3827,1109.1553,731.1514,1003.1119,684.0825,80.0,28.0,0.0,52.0,0.0,28.0
nodes=32_prio=4_arrival=4s,mode=stablequeue8s_blocking=0_defpreempt=0,1420052706459400740,7199.1111,0.3657,0.6408,0.3939,1.3158,-0.4497,-0.3127,-0.224,0.3294,-428.0,-164.0,-84.0,-87.0,-763.0,687.5332,1251.0721,2193.8646,1350.0388,1335.9067,89.0,35.0,0.0,54.0,0.0,35.0
nodes=32_prio=4_arrival=4s,mode=stablequeue8s_blocking=0_defpreempt=0,2219457405427907235,7199.5008,0.7324,0.527,0.8843,1.3687,-0.3633,-0.357,-0.1664,0.4821,-372.0,-140.0,-114.0,-78.0,-704.0,313.5847,1288.89,1771.4229,1014.186,1044.5467,69.0,32.0,0.0,37.0,0.0,32.0
nodes=32_prio=4_arrival=4s,mode=stablequeue8s_blocking=0_defpreempt=0,3848061858430934892,7199.8945,1.9749,0.7285,1.975,1.9295,-0.2823,-0.1858,-0.1711,1.2902,-307.0,-108.0,-76.0,-75.0,-566.0,315.0447,1131.0316,1131.9181,1073.5185,855.2518,61.0,32.0,0.0,29.0,0.0,32.0
nodes=32_prio=4_arrival=8s,mode=stablequeue8s_blocking=0_defpreempt=0,1420052706459400740,7199.851,0.4234,0.6403,0.5071,1.1881,-0.2135,-0.2379,-0.1671,0.5696,-167.0,-44.0,-29.0,-30.0,-270.0,248.8677,2417.3374,2759.8362,3809.8571,2068.0742,72.0,39.0,0.0,33.0,0.0,39.0
nodes=32_prio=4_arrival=8s,mode=stablequeue8s_blocking=0_defpreempt=0,2219457405427907235,7199.0595,0.7447,0.7708,0.7708,1.2045,-0.1796,-0.3251,-0.1578,0.542,-167.0,-58.0,-70.0,-38.0,-333.0,410.9982,1068.8778,3755.375,3439.8496,1884.392,67.0,18.0,1.0,48.0,0.0,19.0
nodes=32_prio=4_arrival=8s,mode=stablequeue8s_blocking=0_defpreempt=0,3848061858430934892,7199.0729,0.911,0.4158,0.911,1.3362,-0.1632,-0.3027,-0.262,0.6084,-211.0,-61.0,-44.0,-33.0,-349.0,949.4989,2112.7528,1956.6904,4714.2997,2154.638,60.0,23.0,0.0,37.0,0.0,23.0
nodes=16_prio=1_arrival=16s,mode=stablequeue8s_blocking=0_defpreempt=1,1420052706459400740,7199.0835,2.5939,2.3332,2.8642,1.4499,0.0,0.0,0.0,1.4499,59.0,,,,59.0,-1201.0074,,,,-1201.0074,69.0,29.0,3.0,37.0,0.0,32.0
nodes=16_prio=1_arrival=16s,mode=stablequeue8s_blocking=0_defpreempt=1,2219457405427907235,7199.4276,3.5439,0.9563,3.1095,1.1509,0.0,0.0,0.0,1.1509,26.0,,,,26.0,-4339.2552,,,,-4339.2552,57.0,24.0,1.0,32.0,0.0,25.0
nodes=16_prio=1_arrival=16s,mode=stablequeue8s_blocking=0_defpreempt=1,3848061858430934892,7199.8229,3.7068,1.686,3.7067,1.3104,0.0,0.0,0.0,1.3104,25.0,,,,25.0,-1914.202,,,,-1914.202,82.0,20.0,2.0,60.0,0.0,22.0
nodes=16_prio=1_arrival=1s,mode=stablequeue8s_blocking=0_defpreempt=1,1420052706459400740,7199.4285,-0.142,-0.0224,-0.126,-0.1466,0.0,0.0,0.0,-0.1466,-85.0,,,,-85.0,45.7143,,,,45.7143,29.0,7.0,0.0,22.0,0.0,7.0
nodes=16_prio=1_arrival=1s,mode=stablequeue8s_blocking=0_defpreempt=1,2219457405427907235,7199.5696,0.2852,0.2664,0.3471,0.0379,0.0,0.0,0.0,0.0379,-103.0,,,,-103.0,0.7592,,,,0.7592,37.0,16.0,0.0,21.0,0.0,16.0
nodes=16_prio=1_arrival=1s,mode=stablequeue8s_blocking=0_defpreempt=1,3848061858430934892,7199.4525,-0.1291,-0.0159,-0.1306,-0.0863,0.0,0.0,0.0,-0.0863,-156.0,,,,-156.0,-19.4186,,,,-19.4186,26.0,13.0,0.0,13.0,0.0,13.0
nodes=16_prio=1_arrival=2s,mode=stablequeue8s_blocking=0_defpreempt=1,1420052706459400740,7199.796,0.6999,0.4412,0.8303,0.2823,0.0,0.0,0.0,0.2823,83.0,,,,83.0,229.0773,,,,229.0773,48.0,23.0,1.0,24.0,0.0,24.0
nodes=16_prio=1_arrival=2s,mode=stablequeue8s_blocking=0_defpreempt=1,2219457405427907235,7199.7721,0.7512,0.1486,0.7629,0.1494,0.0,0.0,0.0,0.1494,-46.0,,,,-46.0,219.219,,,,219.219,38.0,25.0,0.0,13.0,0.0,25.0
nodes=16_prio=1_arrival=2s,mode=stablequeue8s_blocking=0_defpreempt=1,3848061858430934892,7199.8247,1.3013,0.8323,1.3015,0.2365,0.0,0.0,0.0,0.2365,-113.0,,,,-113.0,-330.8614,,,,-330.8614,58.0,23.0,1.0,34.0,0.0,24.0
nodes=16_prio=1_arrival=4s,mode=stablequeue8s_blocking=0_defpreempt=1,1420052706459400740,7199.7293,0.8035,0.2768,0.8693,0.1689,0.0,0.0,0.0,0.1689,47.0,,,,47.0,594.801,,,,594.801,61.0,35.0,0.0,26.0,0.0,35.0
nodes=16_prio=1_arrival=4s,mode=stablequeue8s_blocking=0_defpreempt=1,2219457405427907235,7199.5214,1.7499,0.5935,1.7247,0.5772,0.0,0.0,0.0,0.5772,-37.0,,,,-37.0,51.8725,,,,51.8725,74.0,21.0,0.0,53.0,0.0,21.0
nodes=16_prio=1_arrival=4s,mode=stablequeue8s_blocking=0_defpreempt=1,3848061858430934892,7199.055,2.5783,0.35,2.5786,0.6358,0.0,0.0,0.0,0.6358,-86.0,,,,-86.0,-466.346,,,,-466.346,65.0,24.0,2.0,39.0,0.0,26.0
nodes=16_prio=1_arrival=8s,mode=stablequeue8s_blocking=0_defpreempt=1,1420052706459400740,7199.7916,0.7922,0.8697,0.8912,0.5244,0.0,0.0,0.0,0.5244,70.0,,,,70.0,-217.8357,,,,-217.8357,57.0,26.0,0.0,31.0,0.0,26.0
nodes=16_prio=1_arrival=8s,mode=stablequeue8s_blocking=0_defpreempt=1,2219457405427907235,7199.8977,2.0045,0.8934,1.8952,0.8602,0.0,0.0,0.0,0.8602,53.0,,,,53.0,399.851,,,,399.851,63.0,29.0,0.0,34.0,0.0,29.0
nodes=16_prio=1_arrival=8s,mode=stablequeue8s_blocking=0_defpreempt=1,3848061858430934892,7199.037,3.856,1.0511,3.8563,1.253,0.0,0.0,0.0,1.253,-25.0,,,,-25.0,-224.9575,,,,-224.9575,48.0,22.0,0.0,26.0,0.0,22.0
nodes=16_prio=4_arrival=16s,mode=stablequeue8s_blocking=0_defpreempt=1,1420052706459400740,7199.0959,0.6176,1.286,0.6516,0.5579,0.0025,0.0028,0.0011,0.5643,48.0,0.0,0.0,0.0,48.0,-1147.3325,-27.1493,-28.7081,0.0,-285.011,63.0,21.0,3.0,39.0,0.0,24.0
nodes=16_prio=4_arrival=16s,mode=stablequeue8s_blocking=0_defpreempt=1,2219457405427907235,7199.4533,0.5895,1.3215,1.3319,0.4833,0.0019,-0.0008,-0.0024,0.482,151.0,-3.0,-2.0,0.0,146.0,469.7509,-29.5576,10.0328,-12.3457,143.8281,177.0,28.0,3.0,146.0,0.0,31.0
nodes=16_prio=4_arrival=16s,mode=stablequeue8s_blocking=0_defpreempt=1,3848061858430934892,7199.5008,2.9309,1.0358,2.8918,1.0854,0.0032,-0.0007,-0.0018,1.0861,185.0,3.0,0.0,0.0,188.0,-1480.76,-18.797,28.436,-13.986,-457.4289,133.0,35.0,4.0,94.0,0.0,39.0
nodes=16_prio=4_arrival=1s,mode=stablequeue8s_blocking=0_defpreempt=1,1420052706459400740,7199.7855,0.0994,0.1505,0.1919,0.0573,-0.0022,-0.0154,-0.0113,0.0283,73.0,13.0,-7.0,0.0,79.0,35.3185,7.249,-13.158,-2.8203,8.5272,35.0,17.0,0.0,18.0,0.0,17.0
nodes=16_prio=4_arrival=1s,mode=stablequeue8s_blocking=0_defpreempt=1,2219457405427907235,7199.1856,0.5177,0.4023,0.4532,-0.0873,1.4037,0.0017,0.0022,1.3203,172.0,-16.0,-4.0,-4.0,148.0,32.2573,22.393,8.8541,7.4468,19.8648,31.0,17.0,0.0,14.0,0.0,17.0
nodes=16_prio=4_arrival=1s,mode=stablequeue8s_blocking=0_defpreempt=1,3848061858430934892,7199.7455,0.7276,0.1032,0.6975,0.1957,0.0033,0.0031,0.003,0.2051,200.0,-17.0,-2.0,-7.0,174.0,32.102,2.4844,4.2252,-4.2601,11.7577,73.0,32.0,0.0,41.0,0.0,32.0
nodes=16_prio=4_arrival=2s,mode=stablequeue8s_blocking=0_defpreempt=1,1420052706459400740,7199.6957,0.1872,0.2913,0.2215,0.127,-0.0011,-0.0043,0.0011,0.1228,108.0,5.0,1.0,-7.0,107.0,23.5224,-6.937,7.7788,8.673,7.6297,42.0,31.0,0.0,11.0,0.0,31.0
nodes=16_prio=4_arrival=2s,mode=stablequeue8s_blocking=0_defpreempt=1,2219457405427907235,7199.251,0.0271,0.267,0.2095,0.0608,-0.0085,-0.0026,-0.006,0.0437,70.0,-9.0,-5.0,-9.0,47.0,-155.5425,-0.764,11.5163,-22.9891,-50.9892,59.0,34.0,0.0,25.0,0.0,34.0
nodes=16_prio=4_arrival=2s,mode=stablequeue8s_blocking=0_defpreempt=1,3848061858430934892,7199.1276,1.2693,0.1651,1.2703,0.3481,0.0131,-0.0132,-0.0038,0.3441,338.0,-1.0,-6.0,-6.0,325.0,-11.9977,-1.9341,28.947,4.4655,2.0628,121.0,61.0,0.0,60.0,0.0,61.0
nodes=16_prio=4_arrival=4s,mode=stablequeue8s_blocking=0_defpreempt=1,1420052706459400740,7199.7334,0.43,1.1536,0.728,0.4161,-0.011,-0.0096,-0.0059,0.3896,197.0,0.0,-1.0,1.0,197.0,50.0901,-7.7472,-16.0205,34.9782,13.7063,82.0,47.0,1.0,34.0,1.0,47.0
